,Genero,Idade,AnoMes,Qtd,previsao
4500,Mulheres,60 a 64 anos,2012-01-01,274.0,
4501,Mulheres,60 a 64 anos,2012-02-01,285.0,
4502,Mulheres,60 a 64 anos,2012-03-01,299.0,
4503,Mulheres,60 a 64 anos,2012-04-01,290.0,
4504,Mulheres,60 a 64 anos,2012-05-01,329.0,
4505,Mulheres,60 a 64 anos,2012-06-01,301.0,
4506,Mulheres,60 a 64 anos,2012-07-01,381.0,
4507,Mulheres,60 a 64 anos,2012-08-01,328.0,
4508,Mulheres,60 a 64 anos,2012-09-01,305.0,
4509,Mulheres,60 a 64 anos,2012-10-01,350.0,
4510,Mulheres,60 a 64 anos,2012-11-01,287.0,
4511,Mulheres,60 a 64 anos,2012-12-01,312.0,
4512,Mulheres,60 a 64 anos,2013-01-01,323.0,
4513,Mulheres,60 a 64 anos,2013-02-01,311.0,
4514,Mulheres,60 a 64 anos,2013-03-01,297.0,
4515,Mulheres,60 a 64 anos,2013-04-01,340.0,
4516,Mulheres,60 a 64 anos,2013-05-01,337.0,
4517,Mulheres,60 a 64 anos,2013-06-01,353.0,
4518,Mulheres,60 a 64 anos,2013-07-01,380.0,
4519,Mulheres,60 a 64 anos,2013-08-01,367.0,
4520,Mulheres,60 a 64 anos,2013-09-01,350.0,
4521,Mulheres,60 a 64 anos,2013-10-01,281.0,
4522,Mulheres,60 a 64 anos,2013-11-01,322.0,
4523,Mulheres,60 a 64 anos,2013-12-01,345.0,
4524,Mulheres,60 a 64 anos,2014-01-01,330.0,
4525,Mulheres,60 a 64 anos,2014-02-01,298.0,
4526,Mulheres,60 a 64 anos,2014-03-01,342.0,
4527,Mulheres,60 a 64 anos,2014-04-01,326.0,
4528,Mulheres,60 a 64 anos,2014-05-01,367.0,
4529,Mulheres,60 a 64 anos,2014-06-01,332.0,
4530,Mulheres,60 a 64 anos,2014-07-01,373.0,
4531,Mulheres,60 a 64 anos,2014-08-01,382.0,
4532,Mulheres,60 a 64 anos,2014-09-01,327.0,
4533,Mulheres,60 a 64 anos,2014-10-01,328.0,
4534,Mulheres,60 a 64 anos,2014-11-01,293.0,
4535,Mulheres,60 a 64 anos,2014-12-01,332.0,
4536,Mulheres,60 a 64 anos,2015-01-01,344.0,
4537,Mulheres,60 a 64 anos,2015-02-01,314.0,
4538,Mulheres,60 a 64 anos,2015-03-01,345.0,
4539,Mulheres,60 a 64 anos,2015-04-01,392.0,
4540,Mulheres,60 a 64 anos,2015-05-01,413.0,
4541,Mulheres,60 a 64 anos,2015-06-01,386.0,
4542,Mulheres,60 a 64 anos,2015-07-01,358.0,
4543,Mulheres,60 a 64 anos,2015-08-01,355.0,
4544,Mulheres,60 a 64 anos,2015-09-01,357.0,
4545,Mulheres,60 a 64 anos,2015-10-01,334.0,
4546,Mulheres,60 a 64 anos,2015-11-01,334.0,
4547,Mulheres,60 a 64 anos,2015-12-01,349.0,
4548,Mulheres,60 a 64 anos,2016-01-01,342.0,
4549,Mulheres,60 a 64 anos,2016-02-01,341.0,
4550,Mulheres,60 a 64 anos,2016-03-01,378.0,
4551,Mulheres,60 a 64 anos,2016-04-01,377.0,
4552,Mulheres,60 a 64 anos,2016-05-01,377.0,
4553,Mulheres,60 a 64 anos,2016-06-01,400.0,
4554,Mulheres,60 a 64 anos,2016-07-01,434.0,
4555,Mulheres,60 a 64 anos,2016-08-01,384.0,
4556,Mulheres,60 a 64 anos,2016-09-01,381.0,
4557,Mulheres,60 a 64 anos,2016-10-01,362.0,
4558,Mulheres,60 a 64 anos,2016-11-01,312.0,
4559,Mulheres,60 a 64 anos,2016-12-01,410.0,
4560,Mulheres,60 a 64 anos,2017-01-01,354.0,
4561,Mulheres,60 a 64 anos,2017-02-01,330.0,
4562,Mulheres,60 a 64 anos,2017-03-01,373.0,
4563,Mulheres,60 a 64 anos,2017-04-01,374.0,
4564,Mulheres,60 a 64 anos,2017-05-01,379.0,
4565,Mulheres,60 a 64 anos,2017-06-01,386.0,
4566,Mulheres,60 a 64 anos,2017-07-01,425.0,
4567,Mulheres,60 a 64 anos,2017-08-01,393.0,
4568,Mulheres,60 a 64 anos,2017-09-01,383.0,
4569,Mulheres,60 a 64 anos,2017-10-01,378.0,
4570,Mulheres,60 a 64 anos,2017-11-01,357.0,
4571,Mulheres,60 a 64 anos,2017-12-01,356.0,
4572,Mulheres,60 a 64 anos,2018-01-01,358.0,
4573,Mulheres,60 a 64 anos,2018-02-01,316.0,
4574,Mulheres,60 a 64 anos,2018-03-01,405.0,
4575,Mulheres,60 a 64 anos,2018-04-01,322.0,
4576,Mulheres,60 a 64 anos,2018-05-01,382.0,
4577,Mulheres,60 a 64 anos,2018-06-01,391.0,
4578,Mulheres,60 a 64 anos,2018-07-01,386.0,
4579,Mulheres,60 a 64 anos,2018-08-01,373.0,
4580,Mulheres,60 a 64 anos,2018-09-01,370.0,
4581,Mulheres,60 a 64 anos,2018-10-01,403.0,
4582,Mulheres,60 a 64 anos,2018-11-01,401.0,
4583,Mulheres,60 a 64 anos,2018-12-01,424.0,
4584,Mulheres,60 a 64 anos,2019-01-01,389.0,
4585,Mulheres,60 a 64 anos,2019-02-01,351.0,
4586,Mulheres,60 a 64 anos,2019-03-01,393.0,
4587,Mulheres,60 a 64 anos,2019-04-01,358.0,
4588,Mulheres,60 a 64 anos,2019-05-01,407.0,
4589,Mulheres,60 a 64 anos,2019-06-01,462.0,
4590,Mulheres,60 a 64 anos,2019-07-01,433.0,
4591,Mulheres,60 a 64 anos,2019-08-01,405.0,
4592,Mulheres,60 a 64 anos,2019-09-01,354.0,
4593,Mulheres,60 a 64 anos,2019-10-01,424.0,
4594,Mulheres,60 a 64 anos,2019-11-01,329.0,
4595,Mulheres,60 a 64 anos,2019-12-01,356.0,
4596,Mulheres,60 a 64 anos,2020-01-01,376.0,382.6864168264793
4597,Mulheres,60 a 64 anos,2020-02-01,393.0,367.24118107919566
4598,Mulheres,60 a 64 anos,2020-03-01,455.0,376.5138309529223
4599,Mulheres,60 a 64 anos,2020-04-01,523.0,368.6245814908858
4600,Mulheres,60 a 64 anos,2020-05-01,659.0,395.15837038904016
4601,Mulheres,60 a 64 anos,2020-06-01,586.0,413.1298482274452
4602,Mulheres,60 a 64 anos,2020-07-01,532.0,430.73549977383965
4603,Mulheres,60 a 64 anos,2020-08-01,543.0,418.2687209846635
4604,Mulheres,60 a 64 anos,2020-09-01,415.0,396.63226873587297
4605,Mulheres,60 a 64 anos,2020-10-01,389.0,395.8800489209378
4606,Mulheres,60 a 64 anos,2020-11-01,452.0,374.0245913878972
4607,Mulheres,60 a 64 anos,2020-12-01,486.0,393.78738844850295
4608,Mulheres,65 a 69 anos,2009-01-01,335.0,
4609,Mulheres,65 a 69 anos,2009-02-01,271.0,
4610,Mulheres,65 a 69 anos,2009-03-01,296.0,
4611,Mulheres,65 a 69 anos,2009-04-01,343.0,
4612,Mulheres,65 a 69 anos,2009-05-01,321.0,
4613,Mulheres,65 a 69 anos,2009-06-01,352.0,
4614,Mulheres,65 a 69 anos,2009-07-01,394.0,
4615,Mulheres,65 a 69 anos,2009-08-01,397.0,
4616,Mulheres,65 a 69 anos,2009-09-01,352.0,
4617,Mulheres,65 a 69 anos,2009-10-01,360.0,
4618,Mulheres,65 a 69 anos,2009-11-01,313.0,
4619,Mulheres,65 a 69 anos,2009-12-01,319.0,
4620,Mulheres,65 a 69 anos,2010-01-01,322.0,
4621,Mulheres,65 a 69 anos,2010-02-01,294.0,
4622,Mulheres,65 a 69 anos,2010-03-01,339.0,
4623,Mulheres,65 a 69 anos,2010-04-01,355.0,
4624,Mulheres,65 a 69 anos,2010-05-01,373.0,
4625,Mulheres,65 a 69 anos,2010-06-01,385.0,
4626,Mulheres,65 a 69 anos,2010-07-01,343.0,
4627,Mulheres,65 a 69 anos,2010-08-01,361.0,
4628,Mulheres,65 a 69 anos,2010-09-01,368.0,
4629,Mulheres,65 a 69 anos,2010-10-01,341.0,
4630,Mulheres,65 a 69 anos,2010-11-01,349.0,
4631,Mulheres,65 a 69 anos,2010-12-01,354.0,
4632,Mulheres,65 a 69 anos,2011-01-01,349.0,
4633,Mulheres,65 a 69 anos,2011-02-01,314.0,
4634,Mulheres,65 a 69 anos,2011-03-01,395.0,
4635,Mulheres,65 a 69 anos,2011-04-01,331.0,
4636,Mulheres,65 a 69 anos,2011-05-01,362.0,
4637,Mulheres,65 a 69 anos,2011-06-01,425.0,
4638,Mulheres,65 a 69 anos,2011-07-01,434.0,
4639,Mulheres,65 a 69 anos,2011-08-01,372.0,
4640,Mulheres,65 a 69 anos,2011-09-01,341.0,
4641,Mulheres,65 a 69 anos,2011-10-01,362.0,
4642,Mulheres,65 a 69 anos,2011-11-01,369.0,
4643,Mulheres,65 a 69 anos,2011-12-01,374.0,
4644,Mulheres,65 a 69 anos,2012-01-01,328.0,
4645,Mulheres,65 a 69 anos,2012-02-01,297.0,
4646,Mulheres,65 a 69 anos,2012-03-01,337.0,
4647,Mulheres,65 a 69 anos,2012-04-01,323.0,
4648,Mulheres,65 a 69 anos,2012-05-01,394.0,
4649,Mulheres,65 a 69 anos,2012-06-01,418.0,
4650,Mulheres,65 a 69 anos,2012-07-01,439.0,
4651,Mulheres,65 a 69 anos,2012-08-01,379.0,
4652,Mulheres,65 a 69 anos,2012-09-01,349.0,
4653,Mulheres,65 a 69 anos,2012-10-01,366.0,
4654,Mulheres,65 a 69 anos,2012-11-01,344.0,
4655,Mulheres,65 a 69 anos,2012-12-01,349.0,
4656,Mulheres,65 a 69 anos,2013-01-01,359.0,
4657,Mulheres,65 a 69 anos,2013-02-01,345.0,
4658,Mulheres,65 a 69 anos,2013-03-01,384.0,
4659,Mulheres,65 a 69 anos,2013-04-01,356.0,
4660,Mulheres,65 a 69 anos,2013-05-01,418.0,
4661,Mulheres,65 a 69 anos,2013-06-01,402.0,
4662,Mulheres,65 a 69 anos,2013-07-01,395.0,
4663,Mulheres,65 a 69 anos,2013-08-01,396.0,
4664,Mulheres,65 a 69 anos,2013-09-01,378.0,
4665,Mulheres,65 a 69 anos,2013-10-01,387.0,
4666,Mulheres,65 a 69 anos,2013-11-01,374.0,
4667,Mulheres,65 a 69 anos,2013-12-01,355.0,
4668,Mulheres,65 a 69 anos,2014-01-01,380.0,
4669,Mulheres,65 a 69 anos,2014-02-01,349.0,
4670,Mulheres,65 a 69 anos,2014-03-01,341.0,
4671,Mulheres,65 a 69 anos,2014-04-01,358.0,
4672,Mulheres,65 a 69 anos,2014-05-01,419.0,
4673,Mulheres,65 a 69 anos,2014-06-01,375.0,
4674,Mulheres,65 a 69 anos,2014-07-01,402.0,
4675,Mulheres,65 a 69 anos,2014-08-01,398.0,
4676,Mulheres,65 a 69 anos,2014-09-01,361.0,
4677,Mulheres,65 a 69 anos,2014-10-01,392.0,
4678,Mulheres,65 a 69 anos,2014-11-01,356.0,
4679,Mulheres,65 a 69 anos,2014-12-01,376.0,
4680,Mulheres,65 a 69 anos,2015-01-01,376.0,
4681,Mulheres,65 a 69 anos,2015-02-01,319.0,
4682,Mulheres,65 a 69 anos,2015-03-01,392.0,
4683,Mulheres,65 a 69 anos,2015-04-01,442.0,
4684,Mulheres,65 a 69 anos,2015-05-01,478.0,
4685,Mulheres,65 a 69 anos,2015-06-01,453.0,
4686,Mulheres,65 a 69 anos,2015-07-01,442.0,
4687,Mulheres,65 a 69 anos,2015-08-01,415.0,
4688,Mulheres,65 a 69 anos,2015-09-01,407.0,
4689,Mulheres,65 a 69 anos,2015-10-01,422.0,
4690,Mulheres,65 a 69 anos,2015-11-01,374.0,
4691,Mulheres,65 a 69 anos,2015-12-01,367.0,
4692,Mulheres,65 a 69 anos,2016-01-01,404.0,
4693,Mulheres,65 a 69 anos,2016-02-01,435.0,
4694,Mulheres,65 a 69 anos,2016-03-01,453.0,
4695,Mulheres,65 a 69 anos,2016-04-01,458.0,
4696,Mulheres,65 a 69 anos,2016-05-01,420.0,
4697,Mulheres,65 a 69 anos,2016-06-01,491.0,
4698,Mulheres,65 a 69 anos,2016-07-01,474.0,
4699,Mulheres,65 a 69 anos,2016-08-01,427.0,
4700,Mulheres,65 a 69 anos,2016-09-01,388.0,
4701,Mulheres,65 a 69 anos,2016-10-01,447.0,
4702,Mulheres,65 a 69 anos,2016-11-01,406.0,
4703,Mulheres,65 a 69 anos,2016-12-01,432.0,
4704,Mulheres,65 a 69 anos,2017-01-01,419.0,
4705,Mulheres,65 a 69 anos,2017-02-01,383.0,
4706,Mulheres,65 a 69 anos,2017-03-01,416.0,
4707,Mulheres,65 a 69 anos,2017-04-01,392.0,
4708,Mulheres,65 a 69 anos,2017-05-01,454.0,
4709,Mulheres,65 a 69 anos,2017-06-01,446.0,
4710,Mulheres,65 a 69 anos,2017-07-01,478.0,
4711,Mulheres,65 a 69 anos,2017-08-01,464.0,
4712,Mulheres,65 a 69 anos,2017-09-01,464.0,
4713,Mulheres,65 a 69 anos,2017-10-01,459.0,
4714,Mulheres,65 a 69 anos,2017-11-01,432.0,
4715,Mulheres,65 a 69 anos,2017-12-01,425.0,
4716,Mulheres,65 a 69 anos,2018-01-01,462.0,
4717,Mulheres,65 a 69 anos,2018-02-01,363.0,
4718,Mulheres,65 a 69 anos,2018-03-01,444.0,
4719,Mulheres,65 a 69 anos,2018-04-01,433.0,
4720,Mulheres,65 a 69 anos,2018-05-01,495.0,
4721,Mulheres,65 a 69 anos,2018-06-01,456.0,
4722,Mulheres,65 a 69 anos,2018-07-01,502.0,
4723,Mulheres,65 a 69 anos,2018-08-01,470.0,
4724,Mulheres,65 a 69 anos,2018-09-01,457.0,
4725,Mulheres,65 a 69 anos,2018-10-01,439.0,
4726,Mulheres,65 a 69 anos,2018-11-01,446.0,
4727,Mulheres,65 a 69 anos,2018-12-01,465.0,
4728,Mulheres,65 a 69 anos,2019-01-01,459.0,
4729,Mulheres,65 a 69 anos,2019-02-01,381.0,
4730,Mulheres,65 a 69 anos,2019-03-01,450.0,
4731,Mulheres,65 a 69 anos,2019-04-01,404.0,
4732,Mulheres,65 a 69 anos,2019-05-01,526.0,
4733,Mulheres,65 a 69 anos,2019-06-01,529.0,
4734,Mulheres,65 a 69 anos,2019-07-01,546.0,
4735,Mulheres,65 a 69 anos,2019-08-01,496.0,
4736,Mulheres,65 a 69 anos,2019-09-01,447.0,
4737,Mulheres,65 a 69 anos,2019-10-01,487.0,
4738,Mulheres,65 a 69 anos,2019-11-01,482.0,
4739,Mulheres,65 a 69 anos,2019-12-01,458.0,
4740,Mulheres,65 a 69 anos,2020-01-01,478.0,463.2073151964718
4741,Mulheres,65 a 69 anos,2020-02-01,451.0,412.59423738764286
4742,Mulheres,65 a 69 anos,2020-03-01,519.0,468.7707105903722
4743,Mulheres,65 a 69 anos,2020-04-01,608.0,463.4321916032686
4744,Mulheres,65 a 69 anos,2020-05-01,785.0,515.3687781188884
4745,Mulheres,65 a 69 anos,2020-06-01,693.0,524.5943463320374
4746,Mulheres,65 a 69 anos,2020-07-01,636.0,537.4837331224722
4747,Mulheres,65 a 69 anos,2020-08-01,658.0,507.4969549855194
4748,Mulheres,65 a 69 anos,2020-09-01,523.0,477.1935562103073
4749,Mulheres,65 a 69 anos,2020-10-01,525.0,494.1970482054683
4750,Mulheres,65 a 69 anos,2020-11-01,470.0,469.08556871749823
4751,Mulheres,65 a 69 anos,2020-12-01,597.0,472.5672550482519
4752,Mulheres,70 a 74 anos,2009-01-01,373.0,
4753,Mulheres,70 a 74 anos,2009-02-01,342.0,
4754,Mulheres,70 a 74 anos,2009-03-01,379.0,
4755,Mulheres,70 a 74 anos,2009-04-01,397.0,
4756,Mulheres,70 a 74 anos,2009-05-01,406.0,
4757,Mulheres,70 a 74 anos,2009-06-01,429.0,
4758,Mulheres,70 a 74 anos,2009-07-01,511.0,
4759,Mulheres,70 a 74 anos,2009-08-01,450.0,
4760,Mulheres,70 a 74 anos,2009-09-01,397.0,
4761,Mulheres,70 a 74 anos,2009-10-01,395.0,
4762,Mulheres,70 a 74 anos,2009-11-01,423.0,
4763,Mulheres,70 a 74 anos,2009-12-01,396.0,
4764,Mulheres,70 a 74 anos,2010-01-01,411.0,
4765,Mulheres,70 a 74 anos,2010-02-01,390.0,
4766,Mulheres,70 a 74 anos,2010-03-01,406.0,
4767,Mulheres,70 a 74 anos,2010-04-01,394.0,
4768,Mulheres,70 a 74 anos,2010-05-01,442.0,
4769,Mulheres,70 a 74 anos,2010-06-01,482.0,
4770,Mulheres,70 a 74 anos,2010-07-01,423.0,
4771,Mulheres,70 a 74 anos,2010-08-01,462.0,
4772,Mulheres,70 a 74 anos,2010-09-01,452.0,
4773,Mulheres,70 a 74 anos,2010-10-01,402.0,
4774,Mulheres,70 a 74 anos,2010-11-01,452.0,
4775,Mulheres,70 a 74 anos,2010-12-01,461.0,
4776,Mulheres,70 a 74 anos,2011-01-01,457.0,
4777,Mulheres,70 a 74 anos,2011-02-01,385.0,
4778,Mulheres,70 a 74 anos,2011-03-01,390.0,
4779,Mulheres,70 a 74 anos,2011-04-01,399.0,
4780,Mulheres,70 a 74 anos,2011-05-01,428.0,
4781,Mulheres,70 a 74 anos,2011-06-01,447.0,
4782,Mulheres,70 a 74 anos,2011-07-01,481.0,
4783,Mulheres,70 a 74 anos,2011-08-01,448.0,
4784,Mulheres,70 a 74 anos,2011-09-01,409.0,
4785,Mulheres,70 a 74 anos,2011-10-01,443.0,
4786,Mulheres,70 a 74 anos,2011-11-01,420.0,
4787,Mulheres,70 a 74 anos,2011-12-01,385.0,
4788,Mulheres,70 a 74 anos,2012-01-01,378.0,
4789,Mulheres,70 a 74 anos,2012-02-01,374.0,
4790,Mulheres,70 a 74 anos,2012-03-01,388.0,
4791,Mulheres,70 a 74 anos,2012-04-01,357.0,
4792,Mulheres,70 a 74 anos,2012-05-01,416.0,
4793,Mulheres,70 a 74 anos,2012-06-01,466.0,
4794,Mulheres,70 a 74 anos,2012-07-01,487.0,
4795,Mulheres,70 a 74 anos,2012-08-01,467.0,
4796,Mulheres,70 a 74 anos,2012-09-01,402.0,
4797,Mulheres,70 a 74 anos,2012-10-01,414.0,
4798,Mulheres,70 a 74 anos,2012-11-01,359.0,
4799,Mulheres,70 a 74 anos,2012-12-01,437.0,
4800,Mulheres,70 a 74 anos,2013-01-01,386.0,
4801,Mulheres,70 a 74 anos,2013-02-01,367.0,
4802,Mulheres,70 a 74 anos,2013-03-01,372.0,
4803,Mulheres,70 a 74 anos,2013-04-01,403.0,
4804,Mulheres,70 a 74 anos,2013-05-01,492.0,
4805,Mulheres,70 a 74 anos,2013-06-01,455.0,
4806,Mulheres,70 a 74 anos,2013-07-01,478.0,
4807,Mulheres,70 a 74 anos,2013-08-01,476.0,
4808,Mulheres,70 a 74 anos,2013-09-01,429.0,
4809,Mulheres,70 a 74 anos,2013-10-01,403.0,
4810,Mulheres,70 a 74 anos,2013-11-01,394.0,
4811,Mulheres,70 a 74 anos,2013-12-01,446.0,
4812,Mulheres,70 a 74 anos,2014-01-01,418.0,
4813,Mulheres,70 a 74 anos,2014-02-01,412.0,
4814,Mulheres,70 a 74 anos,2014-03-01,382.0,
4815,Mulheres,70 a 74 anos,2014-04-01,430.0,
4816,Mulheres,70 a 74 anos,2014-05-01,491.0,
4817,Mulheres,70 a 74 anos,2014-06-01,431.0,
4818,Mulheres,70 a 74 anos,2014-07-01,452.0,
4819,Mulheres,70 a 74 anos,2014-08-01,506.0,
4820,Mulheres,70 a 74 anos,2014-09-01,426.0,
4821,Mulheres,70 a 74 anos,2014-10-01,435.0,
4822,Mulheres,70 a 74 anos,2014-11-01,420.0,
4823,Mulheres,70 a 74 anos,2014-12-01,420.0,
4824,Mulheres,70 a 74 anos,2015-01-01,414.0,
4825,Mulheres,70 a 74 anos,2015-02-01,395.0,
4826,Mulheres,70 a 74 anos,2015-03-01,422.0,
4827,Mulheres,70 a 74 anos,2015-04-01,440.0,
4828,Mulheres,70 a 74 anos,2015-05-01,514.0,
4829,Mulheres,70 a 74 anos,2015-06-01,466.0,
4830,Mulheres,70 a 74 anos,2015-07-01,453.0,
4831,Mulheres,70 a 74 anos,2015-08-01,416.0,
4832,Mulheres,70 a 74 anos,2015-09-01,443.0,
4833,Mulheres,70 a 74 anos,2015-10-01,423.0,
4834,Mulheres,70 a 74 anos,2015-11-01,442.0,
4835,Mulheres,70 a 74 anos,2015-12-01,441.0,
4836,Mulheres,70 a 74 anos,2016-01-01,365.0,
4837,Mulheres,70 a 74 anos,2016-02-01,370.0,
4838,Mulheres,70 a 74 anos,2016-03-01,463.0,
4839,Mulheres,70 a 74 anos,2016-04-01,453.0,
4840,Mulheres,70 a 74 anos,2016-05-01,502.0,
4841,Mulheres,70 a 74 anos,2016-06-01,515.0,
4842,Mulheres,70 a 74 anos,2016-07-01,494.0,
4843,Mulheres,70 a 74 anos,2016-08-01,534.0,
4844,Mulheres,70 a 74 anos,2016-09-01,468.0,
4845,Mulheres,70 a 74 anos,2016-10-01,482.0,
4846,Mulheres,70 a 74 anos,2016-11-01,435.0,
4847,Mulheres,70 a 74 anos,2016-12-01,477.0,
4848,Mulheres,70 a 74 anos,2017-01-01,404.0,
4849,Mulheres,70 a 74 anos,2017-02-01,428.0,
4850,Mulheres,70 a 74 anos,2017-03-01,428.0,
4851,Mulheres,70 a 74 anos,2017-04-01,489.0,
4852,Mulheres,70 a 74 anos,2017-05-01,516.0,
4853,Mulheres,70 a 74 anos,2017-06-01,512.0,
4854,Mulheres,70 a 74 anos,2017-07-01,528.0,
4855,Mulheres,70 a 74 anos,2017-08-01,516.0,
4856,Mulheres,70 a 74 anos,2017-09-01,493.0,
4857,Mulheres,70 a 74 anos,2017-10-01,508.0,
4858,Mulheres,70 a 74 anos,2017-11-01,462.0,
4859,Mulheres,70 a 74 anos,2017-12-01,500.0,
4860,Mulheres,70 a 74 anos,2018-01-01,449.0,
4861,Mulheres,70 a 74 anos,2018-02-01,409.0,
4862,Mulheres,70 a 74 anos,2018-03-01,445.0,
4863,Mulheres,70 a 74 anos,2018-04-01,461.0,
4864,Mulheres,70 a 74 anos,2018-05-01,561.0,
4865,Mulheres,70 a 74 anos,2018-06-01,549.0,
4866,Mulheres,70 a 74 anos,2018-07-01,548.0,
4867,Mulheres,70 a 74 anos,2018-08-01,505.0,
4868,Mulheres,70 a 74 anos,2018-09-01,513.0,
4869,Mulheres,70 a 74 anos,2018-10-01,497.0,
4870,Mulheres,70 a 74 anos,2018-11-01,505.0,
4871,Mulheres,70 a 74 anos,2018-12-01,499.0,
4872,Mulheres,70 a 74 anos,2019-01-01,500.0,
4873,Mulheres,70 a 74 anos,2019-02-01,428.0,
4874,Mulheres,70 a 74 anos,2019-03-01,486.0,
4875,Mulheres,70 a 74 anos,2019-04-01,536.0,
4876,Mulheres,70 a 74 anos,2019-05-01,549.0,
4877,Mulheres,70 a 74 anos,2019-06-01,547.0,
4878,Mulheres,70 a 74 anos,2019-07-01,595.0,
4879,Mulheres,70 a 74 anos,2019-08-01,549.0,
4880,Mulheres,70 a 74 anos,2019-09-01,490.0,
4881,Mulheres,70 a 74 anos,2019-10-01,500.0,
4882,Mulheres,70 a 74 anos,2019-11-01,434.0,
4883,Mulheres,70 a 74 anos,2019-12-01,486.0,
4884,Mulheres,70 a 74 anos,2020-01-01,503.0,476.4936383708899
4885,Mulheres,70 a 74 anos,2020-02-01,462.0,449.59016356116086
4886,Mulheres,70 a 74 anos,2020-03-01,592.0,479.3301526211422
4887,Mulheres,70 a 74 anos,2020-04-01,653.0,501.7171099316074
4888,Mulheres,70 a 74 anos,2020-05-01,806.0,558.734275839858
4889,Mulheres,70 a 74 anos,2020-06-01,770.0,555.6617557155366
4890,Mulheres,70 a 74 anos,2020-07-01,749.0,572.3289682217544
4891,Mulheres,70 a 74 anos,2020-08-01,702.0,556.5977466117472
4892,Mulheres,70 a 74 anos,2020-09-01,588.0,515.6465484750701
4893,Mulheres,70 a 74 anos,2020-10-01,551.0,514.7375764922843
4894,Mulheres,70 a 74 anos,2020-11-01,622.0,495.81383114106234
4895,Mulheres,70 a 74 anos,2020-12-01,640.0,522.2206095318435
4896,Mulheres,75 a 79 anos,2009-01-01,436.0,
4897,Mulheres,75 a 79 anos,2009-02-01,444.0,
4898,Mulheres,75 a 79 anos,2009-03-01,469.0,
4899,Mulheres,75 a 79 anos,2009-04-01,420.0,
4900,Mulheres,75 a 79 anos,2009-05-01,468.0,
4901,Mulheres,75 a 79 anos,2009-06-01,564.0,
4902,Mulheres,75 a 79 anos,2009-07-01,596.0,
4903,Mulheres,75 a 79 anos,2009-08-01,548.0,
4904,Mulheres,75 a 79 anos,2009-09-01,490.0,
4905,Mulheres,75 a 79 anos,2009-10-01,473.0,
4906,Mulheres,75 a 79 anos,2009-11-01,440.0,
4907,Mulheres,75 a 79 anos,2009-12-01,485.0,
4908,Mulheres,75 a 79 anos,2010-01-01,442.0,
4909,Mulheres,75 a 79 anos,2010-02-01,419.0,
4910,Mulheres,75 a 79 anos,2010-03-01,482.0,
4911,Mulheres,75 a 79 anos,2010-04-01,515.0,
4912,Mulheres,75 a 79 anos,2010-05-01,543.0,
4913,Mulheres,75 a 79 anos,2010-06-01,570.0,
4914,Mulheres,75 a 79 anos,2010-07-01,517.0,
4915,Mulheres,75 a 79 anos,2010-08-01,541.0,
4916,Mulheres,75 a 79 anos,2010-09-01,491.0,
4917,Mulheres,75 a 79 anos,2010-10-01,477.0,
4918,Mulheres,75 a 79 anos,2010-11-01,501.0,
4919,Mulheres,75 a 79 anos,2010-12-01,509.0,
4920,Mulheres,75 a 79 anos,2011-01-01,498.0,
4921,Mulheres,75 a 79 anos,2011-02-01,409.0,
4922,Mulheres,75 a 79 anos,2011-03-01,500.0,
4923,Mulheres,75 a 79 anos,2011-04-01,487.0,
4924,Mulheres,75 a 79 anos,2011-05-01,492.0,
4925,Mulheres,75 a 79 anos,2011-06-01,594.0,
4926,Mulheres,75 a 79 anos,2011-07-01,604.0,
4927,Mulheres,75 a 79 anos,2011-08-01,566.0,
4928,Mulheres,75 a 79 anos,2011-09-01,507.0,
4929,Mulheres,75 a 79 anos,2011-10-01,526.0,
4930,Mulheres,75 a 79 anos,2011-11-01,459.0,
4931,Mulheres,75 a 79 anos,2011-12-01,493.0,
4932,Mulheres,75 a 79 anos,2012-01-01,419.0,
4933,Mulheres,75 a 79 anos,2012-02-01,453.0,
4934,Mulheres,75 a 79 anos,2012-03-01,489.0,
4935,Mulheres,75 a 79 anos,2012-04-01,465.0,
4936,Mulheres,75 a 79 anos,2012-05-01,508.0,
4937,Mulheres,75 a 79 anos,2012-06-01,516.0,
4938,Mulheres,75 a 79 anos,2012-07-01,595.0,
4939,Mulheres,75 a 79 anos,2012-08-01,568.0,
4940,Mulheres,75 a 79 anos,2012-09-01,518.0,
4941,Mulheres,75 a 79 anos,2012-10-01,491.0,
4942,Mulheres,75 a 79 anos,2012-11-01,445.0,
4943,Mulheres,75 a 79 anos,2012-12-01,505.0,
4944,Mulheres,75 a 79 anos,2013-01-01,471.0,
4945,Mulheres,75 a 79 anos,2013-02-01,411.0,
4946,Mulheres,75 a 79 anos,2013-03-01,463.0,
4947,Mulheres,75 a 79 anos,2013-04-01,537.0,
4948,Mulheres,75 a 79 anos,2013-05-01,589.0,
4949,Mulheres,75 a 79 anos,2013-06-01,530.0,
4950,Mulheres,75 a 79 anos,2013-07-01,586.0,
4951,Mulheres,75 a 79 anos,2013-08-01,564.0,
4952,Mulheres,75 a 79 anos,2013-09-01,543.0,
4953,Mulheres,75 a 79 anos,2013-10-01,530.0,
4954,Mulheres,75 a 79 anos,2013-11-01,532.0,
4955,Mulheres,75 a 79 anos,2013-12-01,496.0,
4956,Mulheres,75 a 79 anos,2014-01-01,521.0,
